event:id,concept:name,start_timestamp,time:timestamp,event:duration_min,org:resource,org:role,case:concept:name,case:case_type,case:amount,case:region
evt_00003088,b,2020-02-08 15:26:59,2020-02-08 15:47:06,20.116745916666666,res_003,role_01,case_000515,type_03,1091.86,DE-BE
evt_00003089,d,2020-02-08 15:47:24,2020-02-08 16:06:25,19.006890283333334,res_001,role_01,case_000515,type_03,1091.86,DE-BE
evt_00003090,f,2020-02-08 16:07:31,2020-02-08 16:18:41,11.179933683333333,res_005,role_01,case_000515,type_03,1091.86,DE-BE
evt_00003091,a,2020-02-08 15:23:02,2020-02-08 15:29:32,6.501030483333333,res_001,role_01,case_000516,type_01,973.02,DE-BE
evt_00003092,c,2020-02-08 15:29:45,2020-02-08 15:47:29,17.7207848,res_004,role_02,case_000516,type_01,973.02,DE-BE
evt_00003093,e,2020-02-08 15:48:44,2020-02-08 16:01:05,12.354275300000001,res_006,role_02,case_000516,type_01,973.02,DE-BE
evt_00003094,b,2020-02-08 16:01:12,2020-02-08 16:14:51,13.643170433333333,res_001,role_01,case_000516,type_01,973.02,DE-BE
evt_00003095,d,2020-02-08 16:14:56,2020-02-08 16:37:21,22.408061149999998,res_005,role_01,case_000516,type_01,973.02,DE-BE
evt_00003096,f,2020-02-08 16:37:34,2020-02-08 16:55:43,18.146471566666666,res_002,role_02,case_000516,type_01,973.02,DE-BE
evt_00003097,a,2020-02-08 15:24:43,2020-02-08 15:41:13,16.50061085,res_001,role_01,case_000517,type_01,776.91,DE-BY
evt_00003098,c,2020-02-08 15:41:50,2020-02-08 15:59:51,18.025678850000002,res_008,role_02,case_000517,type_01,776.91,DE-BY
evt_00003099,e,2020-02-08 16:01:27,2020-02-08 16:13:12,11.753730933333333,res_008,role_02,case_000517,type_01,776.91,DE-BY
evt_00003100,b,2020-02-08 16:13:21,2020-02-08 16:32:12,18.84906266666667,res_004,role_02,case_000517,type_01,776.91,DE-BY
evt_00003101,d,2020-02-08 16:32:58,2020-02-08 16:38:52,5.8970214499999996,res_003,role_01,case_000517,type_01,776.91,DE-BY
evt_00003102,f,2020-02-08 16:41:47,2020-02-08 16:46:08,4.342798083333333,res_001,role_01,case_000517,type_01,776.91,DE-BY
evt_00003103,a,2020-02-08 18:34:51,2020-02-08 18:45:37,10.764993583333334,res_003,role_01,case_000518,type_03,832.55,DE-BW
evt_00003104,c,2020-02-08 18:47:27,2020-02-08 19:00:42,13.2532683,res_008,role_02,case_000518,type_03,832.55,DE-BW
evt_00003105,e,2020-02-08 19:01:08,2020-02-08 19:20:11,19.054088083333333,res_002,role_02,case_000518,type_03,832.55,DE-BW
evt_00003106,b,2020-02-08 19:20:44,2020-02-08 19:36:49,16.09072205,res_003,role_01,case_000518,type_03,832.55,DE-BW
evt_00003107,d,2020-02-08 19:37:44,2020-02-08 20:01:07,23.38380138333333,res_005,role_01,case_000518,type_03,832.55,DE-BW
evt_00003108,f,2020-02-08 20:01:25,2020-02-08 20:10:20,8.912235633333333,res_005,role_01,case_000518,type_03,832.55,DE-BW
evt_00003109,a,2020-02-08 21:14:29,2020-02-08 21:26:46,12.284236266666666,res_001,role_01,case_000519,type_02,1383.89,DE-BW
evt_00003110,c,2020-02-08 21:27:24,2020-02-08 21:39:23,11.979531716666665,res_008,role_02,case_000519,type_02,1383.89,DE-BW
evt_00003111,e,2020-02-08 21:40:23,2020-02-08 21:54:34,14.171127966666667,res_005,role_01,case_000519,type_02,1383.89,DE-BW
evt_00003112,b,2020-02-08 21:56:01,2020-02-08 22:03:45,7.7266683,res_002,role_02,case_000519,type_02,1383.89,DE-BW
evt_00003113,d,2020-02-08 22:03:46,2020-02-08 22:20:48,17.028449549999998,res_006,role_02,case_000519,type_02,1383.89,DE-BW
evt_00003114,f,2020-02-08 22:20:59,2020-02-08 22:45:08,24.14728105,res_006,role_02,case_000519,type_02,1383.89,DE-BW
evt_00003115,a,2020-02-08 22:56:18,2020-02-08 22:59:27,3.1505351166666666,res_001,role_01,case_000520,type_02,547.34,DE-HE
evt_00003116,c,2020-02-08 22:59:29,2020-02-08 23:12:01,12.53389185,res_008,role_02,case_000520,type_02,547.34,DE-HE
evt_00003117,e,2020-02-08 23:12:31,2020-02-08 23:21:32,9.010242333333334,res_008,role_02,case_000520,type_02,547.34,DE-HE
evt_00003118,b,2020-02-08 23:21:34,2020-02-08 23:35:13,13.651122933333333,res_004,role_02,case_000520,type_02,547.34,DE-HE
evt_00003119,d,2020-02-08 23:36:51,2020-02-08 23:53:42,16.8549465,res_002,role_02,case_000520,type_02,547.34,DE-HE
evt_00003120,f,2020-02-08 23:54:03,2020-02-09 00:06:46,12.710624016666666,res_002,role_02,case_000520,type_02,547.34,DE-HE
evt_00003121,a,2020-02-08 23:05:50,2020-02-08 23:18:35,12.752265683333333,res_001,role_01,case_000521,type_02,1036.62,DE-NRW
evt_00003122,c,2020-02-08 23:18:42,2020-02-08 23:35:50,17.130405583333335,res_008,role_02,case_000521,type_02,1036.62,DE-NRW
evt_00003123,e,2020-02-08 23:36:48,2020-02-08 23:53:30,16.6931071,res_001,role_01,case_000521,type_02,1036.62,DE-NRW
evt_00003124,b,2020-02-08 23:54:55,2020-02-09 00:10:03,15.142910883333334,res_001,role_01,case_000521,type_02,1036.62,DE-NRW
evt_00003125,d,2020-02-09 00:10:18,2020-02-09 00:28:07,17.824228116666667,res_007,role_01,case_000521,type_02,1036.62,DE-NRW
evt_00003126,f,2020-02-09 00:32:11,2020-02-09 00:45:07,12.945721616666667,res_002,role_02,case_000521,type_02,1036.62,DE-NRW
evt_00003127,a,2020-02-09 01:00:20,2020-02-09 01:20:23,20.054642899999997,res_001,role_01,case_000522,type_03,827.03,DE-BW
evt_00003128,c,2020-02-09 01:20:46,2020-02-09 01:38:16,17.49888995,res_007,role_01,case_000522,type_03,827.03,DE-BW
evt_00003129,e,2020-02-09 01:39:45,2020-02-09 01:57:50,18.093483499999998,res_008,role_02,case_000522,type_03,827.03,DE-BW
evt_00003130,b,2020-02-09 01:57:51,2020-02-09 02:12:48,14.954849216666666,res_007,role_01,case_000522,type_03,827.03,DE-BW
evt_00003131,d,2020-02-09 02:14:16,2020-02-09 02:32:51,18.5886855,res_006,role_02,case_000522,type_03,827.03,DE-BW
evt_00003132,f,2020-02-09 02:33:15,2020-02-09 02:41:15,7.999908983333333,res_002,role_02,case_000522,type_03,827.03,DE-BW
evt_00003133,a,2020-02-09 01:52:29,2020-02-09 02:08:32,16.049075900000002,res_001,role_01,case_000523,type_01,772.03,DE-HE
evt_00003134,c,2020-02-09 02:09:47,2020-02-09 02:23:57,14.158113533333333,res_003,role_01,case_000523,type_01,772.03,DE-HE
evt_00003135,e,2020-02-09 02:25:47,2020-02-09 02:40:53,15.084723533333333,res_001,role_01,case_000523,type_01,772.03,DE-HE
evt_00003136,b,2020-02-09 02:41:02,2020-02-09 02:48:19,7.293157816666667,res_002,role_02,case_000523,type_01,772.03,DE-HE
evt_00003137,d,2020-02-09 02:48:34,2020-02-09 03:00:27,11.879328383333332,res_002,role_02,case_000523,type_01,772.03,DE-HE
evt_00003138,f,2020-02-09 03:03:32,2020-02-09 03:18:10,14.628806166666667,res_002,role_02,case_000523,type_01,772.03,DE-HE
evt_00003139,a,2020-02-09 02:11:44,2020-02-09 02:35:29,23.755401099999997,res_001,role_01,case_000524,type_01,717.77,DE-BY
evt_00003140,c,2020-02-09 02:35:29,2020-02-09 02:50:39,15.155202783333333,res_005,role_01,case_000524,type_01,717.77,DE-BY
evt_00003141,e,2020-02-09 02:51:52,2020-02-09 03:07:52,16.005418883333334,res_008,role_02,case_000524,type_01,717.77,DE-BY
evt_00003142,b,2020-02-09 03:13:13,2020-02-09 03:23:46,10.539209849999999,res_005,role_01,case_000524,type_01,717.77,DE-BY
evt_00003143,d,2020-02-09 03:25:25,2020-02-09 03:35:13,9.801926799999999,res_006,role_02,case_000524,type_01,717.77,DE-BY
evt_00003144,f,2020-02-09 03:35:40,2020-02-09 03:51:02,15.362353466666667,res_007,role_01,case_000524,type_01,717.77,DE-BY
evt_00003145,a,2020-02-09 03:55:41,2020-02-09 04:09:16,13.577773766666667,res_001,role_01,case_000525,type_03,899.1,DE-BY
evt_00003146,c,2020-02-09 04:09:34,2020-02-09 04:23:33,13.986335200000001,res_006,role_02,case_000525,type_03,899.1,DE-BY
evt_00003147,e,2020-02-09 04:24:22,2020-02-09 04:34:05,9.71955985,res_007,role_01,case_000525,type_03,899.1,DE-BY
evt_00003148,b,2020-02-09 04:35:12,2020-02-09 04:44:36,9.40002765,res_005,role_01,case_000525,type_03,899.1,DE-BY
evt_00003149,d,2020-02-09 04:45:22,2020-02-09 05:01:28,16.093980016666666,res_006,role_02,case_000525,type_03,899.1,DE-BY
evt_00003150,f,2020-02-09 05:02:24,2020-02-09 05:17:07,14.724188216666667,res_003,role_01,case_000525,type_03,899.1,DE-BY
evt_00003151,a,2020-02-09 03:57:42,2020-02-09 04:08:54,11.199851800000001,res_001,role_01,case_000526,type_03,1012.43,DE-HE
evt_00003152,c,2020-02-09 04:10:40,2020-02-09 04:27:59,17.32241241666667,res_005,role_01,case_000526,type_03,1012.43,DE-HE
evt_00003153,e,2020-02-09 04:28:27,2020-02-09 04:48:22,19.911961016666666,res_008,role_02,case_000526,type_03,1012.43,DE-HE
evt_00003154,b,2020-02-09 04:51:01,2020-02-09 05:10:11,19.172219050000002,res_002,role_02,case_000526,type_03,1012.43,DE-HE
evt_00003155,d,2020-02-09 05:10:13,2020-02-09 05:22:09,11.92719815,res_005,role_01,case_000526,type_03,1012.43,DE-HE
evt_00003156,f,2020-02-09 05:22:39,2020-02-09 05:34:55,12.271681599999999,res_008,role_02,case_000526,type_03,1012.43,DE-HE
evt_00003157,a,2020-02-09 09:12:29,2020-02-09 09:32:48,20.324145883333333,res_008,role_02,case_000527,type_01,1030.31,DE-HE
evt_00003158,c,2020-02-09 09:33:15,2020-02-09 09:55:12,21.9432109,res_008,role_02,case_000527,type_01,1030.31,DE-HE
evt_00003159,e,2020-02-09 09:57:29,2020-02-09 10:14:31,17.025693433333334,res_008,role_02,case_000527,type_01,1030.31,DE-HE
evt_00003160,b,2020-02-09 10:14:44,2020-02-09 10:26:45,12.017635666666667,res_002,role_02,case_000527,type_01,1030.31,DE-HE
evt_00003161,d,2020-02-09 10:29:38,2020-02-09 10:49:57,20.328839233333333,res_006,role_02,case_000527,type_01,1030.31,DE-HE
evt_00003162,f,2020-02-09 10:51:12,2020-02-09 10:58:05,6.8912925666666665,res_007,role_01,case_000527,type_01,1030.31,DE-HE
evt_00003163,a,2020-02-09 10:53:35,2020-02-09 11:06:07,12.522971850000001,res_001,role_01,case_000528,type_03,974.66,DE-NRW
evt_00003164,c,2020-02-09 11:11:29,2020-02-09 11:26:31,15.044146983333333,res_004,role_02,case_000528,type_03,974.66,DE-NRW
evt_00003165,e,2020-02-09 11:29:44,2020-02-09 11:49:30,19.763841883333335,res_008,role_02,case_000528,type_03,974.66,DE-NRW
evt_00003166,b,2020-02-09 11:52:05,2020-02-09 12:04:49,12.720794666666666,res_008,role_02,case_000528,type_03,974.66,DE-NRW
evt_00003167,d,2020-02-09 12:06:57,2020-02-09 12:18:42,11.747132800000001,res_007,role_01,case_000528,type_03,974.66,DE-NRW
evt_00003168,f,2020-02-09 12:20:08,2020-02-09 12:32:15,12.113822166666667,res_002,role_02,case_000528,type_03,974.66,DE-NRW
evt_00003169,a,2020-02-09 11:52:15,2020-02-09 12:03:00,10.747810283333333,res_001,role_01,case_000529,type_02,877.96,DE-BE
evt_00003170,c,2020-02-09 12:04:37,2020-02-09 12:18:22,13.75154845,res_008,role_02,case_000529,type_02,877.96,DE-BE
evt_00003171,e,2020-02-09 12:19:56,2020-02-09 12:41:17,21.350112966666664,res_008,role_02,case_000529,type_02,877.96,DE-BE
evt_00003172,b,2020-02-09 12:42:38,2020-02-09 12:58:56,16.29462,res_002,role_02,case_000529,type_02,877.96,DE-BE
evt_00003173,d,2020-02-09 12:59:19,2020-02-09 13:17:55,18.596343216666664,res_003,role_01,case_000529,type_02,877.96,DE-BE
evt_00003174,f,2020-02-09 13:19:54,2020-02-09 13:43:20,23.436706599999997,res_003,role_01,case_000529,type_02,877.96,DE-BE
evt_00003175,a,2020-02-09 12:33:26,2020-02-09 12:44:44,11.30089085,res_001,role_01,case_000530,type_02,699.84,DE-BW
evt_00003176,c,2020-02-09 12:45:22,2020-02-09 12:55:11,9.822118499999998,res_008,role_02,case_000530,type_02,699.84,DE-BW
evt_00003177,e,2020-02-09 12:55:30,2020-02-09 13:11:30,16.0045595,res_006,role_02,case_000530,type_02,699.84,DE-BW
evt_00003178,b,2020-02-09 13:11:36,2020-02-09 13:24:31,12.9241188,res_002,role_02,case_000530,type_02,699.84,DE-BW
evt_00003179,d,2020-02-09 13:26:50,2020-02-09 13:34:50,7.998265866666667,res_006,role_02,case_000530,type_02,699.84,DE-BW
evt_00003180,f,2020-02-09 13:35:48,2020-02-09 13:54:48,19.004075150000002,res_007,role_01,case_000530,type_02,699.84,DE-BW
evt_00003181,a,2020-02-09 13:10:32,2020-02-09 13:17:32,6.998284316666667,res_006,role_02,case_000531,type_02,820.35,DE-NRW
evt_00003182,c,2020-02-09 13:17:42,2020-02-09 13:36:47,19.083308866666666,res_003,role_01,case_000531,type_02,820.35,DE-NRW
evt_00003183,e,2020-02-09 13:36:51,2020-02-09 14:03:01,26.175634533333334,res_008,role_02,case_000531,type_02,820.35,DE-NRW
evt_00003184,b,2020-02-09 14:03:11,2020-02-09 14:20:39,17.48228721666667,res_006,role_02,case_000531,type_02,820.35,DE-NRW
evt_00003185,d,2020-02-09 14:20:46,2020-02-09 14:42:56,22.165491466666666,res_006,role_02,case_000531,type_02,820.35,DE-NRW
evt_00003186,f,2020-02-09 14:45:18,2020-02-09 15:03:53,18.592431916666666,res_008,role_02,case_000531,type_02,820.35,DE-NRW
evt_00003187,a,2020-02-09 15:58:19,2020-02-09 16:19:04,20.749450566666667,res_001,role_01,case_000532,type_01,722.68,DE-BW
evt_00003188,c,2020-02-09 16:20:24,2020-02-09 16:34:31,14.116212066666666,res_008,role_02,case_000532,type_01,722.68,DE-BW
evt_00003189,e,2020-02-09 16:36:25,2020-02-09 16:52:03,15.642043933333333,res_008,role_02,case_000532,type_01,722.68,DE-BW
evt_00003190,b,2020-02-09 16:52:44,2020-02-09 17:06:25,13.676010600000001,res_002,role_02,case_000532,type_01,722.68,DE-BW
evt_00003191,d,2020-02-09 17:06:39,2020-02-09 17:32:26,25.780628983333333,res_006,role_02,case_000532,type_01,722.68,DE-BW
evt_00003192,f,2020-02-09 17:34:28,2020-02-09 17:57:11,22.708789083333333,res_002,role_02,case_000532,type_01,722.68,DE-BW
evt_00003193,a,2020-02-09 18:05:04,2020-02-09 18:09:21,4.287936133333333,res_001,role_01,case_000533,type_03,1236.18,DE-BE
evt_00003194,c,2020-02-09 18:09:36,2020-02-09 18:28:51,19.250621000000002,res_008,role_02,case_000533,type_03,1236.18,DE-BE
evt_00003195,e,2020-02-09 18:29:21,2020-02-09 18:44:15,14.904660900000001,res_008,role_02,case_000533,type_03,1236.18,DE-BE
evt_00003196,b,2020-02-09 18:46:39,2020-02-09 19:12:02,25.376194166666668,res_003,role_01,case_000533,type_03,1236.18,DE-BE
evt_00003197,d,2020-02-09 19:12:13,2020-02-09 19:28:38,16.405823416666667,res_003,role_01,case_000533,type_03,1236.18,DE-BE
evt_00003198,f,2020-02-09 19:29:03,2020-02-09 19:41:52,12.831439883333333,res_002,role_02,case_000533,type_03,1236.18,DE-BE
evt_00003199,a,2020-02-09 18:50:44,2020-02-09 19:19:32,28.785397333333332,res_001,role_01,case_000534,type_03,640.52,DE-NRW
evt_00003200,c,2020-02-09 19:19:41,2020-02-09 19:35:44,16.038622116666666,res_003,role_01,case_000534,type_03,640.52,DE-NRW
evt_00003201,e,2020-02-09 19:36:32,2020-02-09 19:55:23,18.846753666666665,res_008,role_02,case_000534,type_03,640.52,DE-NRW
evt_00003202,b,2020-02-09 19:56:21,2020-02-09 20:14:52,18.51624365,res_001,role_01,case_000534,type_03,640.52,DE-NRW
evt_00003203,d,2020-02-09 20:15:53,2020-02-09 20:29:55,14.03039045,res_001,role_01,case_000534,type_03,640.52,DE-NRW
evt_00003204,f,2020-02-09 20:30:50,2020-02-09 20:46:10,15.341036916666667,res_002,role_02,case_000534,type_03,640.52,DE-NRW
evt_00003205,a,2020-02-09 20:47:59,2020-02-09 20:50:44,2.7648293833333333,res_001,role_01,case_000535,type_02,896.54,DE-BE
evt_00003206,c,2020-02-09 20:51:29,2020-02-09 21:10:18,18.82100865,res_005,role_01,case_000535,type_02,896.54,DE-BE
evt_00003207,e,2020-02-09 21:12:01,2020-02-09 21:21:33,9.532317683333334,res_005,role_01,case_000535,type_02,896.54,DE-BE
evt_00003208,b,2020-02-09 21:22:29,2020-02-09 21:39:42,17.212838683333334,res_002,role_02,case_000535,type_02,896.54,DE-BE
evt_00003209,d,2020-02-09 21:42:13,2020-02-09 21:54:40,12.447888533333334,res_001,role_01,case_000535,type_02,896.54,DE-BE
evt_00003210,f,2020-02-09 21:55:47,2020-02-09 22:06:18,10.515033916666665,res_003,role_01,case_000535,type_02,896.54,DE-BE
evt_00003211,a,2020-02-09 20:52:16,2020-02-09 21:14:20,22.074612866666666,res_001,role_01,case_000536,type_03,803.93,DE-BY
evt_00003212,c,2020-02-09 21:15:03,2020-02-09 21:27:34,12.517523866666666,res_007,role_01,case_000536,type_03,803.93,DE-BY
evt_00003213,e,2020-02-09 21:28:38,2020-02-09 21:42:48,14.170181133333333,res_005,role_01,case_000536,type_03,803.93,DE-BY
evt_00003214,b,2020-02-09 21:43:12,2020-02-09 21:59:24,16.199875516666665,res_005,role_01,case_000536,type_03,803.93,DE-BY
evt_00003215,d,2020-02-09 22:00:11,2020-02-09 22:12:44,12.555905583333333,res_006,role_02,case_000536,type_03,803.93,DE-BY
evt_00003216,f,2020-02-09 22:12:57,2020-02-09 22:35:55,22.967309383333333,res_008,role_02,case_000536,type_03,803.93,DE-BY
evt_00003217,a,2020-02-09 21:54:42,2020-02-09 22:14:30,19.799569299999998,res_001,role_01,case_000537,type_03,1118.77,DE-HE
evt_00003218,c,2020-02-09 22:15:14,2020-02-09 22:26:14,11.001884683333333,res_008,role_02,case_000537,type_03,1118.77,DE-HE
evt_00003219,e,2020-02-09 22:26:40,2020-02-09 22:40:22,13.697070483333333,res_008,role_02,case_000537,type_03,1118.77,DE-HE
evt_00003220,b,2020-02-09 22:41:05,2020-02-09 22:52:18,11.207744983333333,res_003,role_01,case_000537,type_03,1118.77,DE-HE
evt_00003221,d,2020-02-09 22:52:40,2020-02-09 23:07:37,14.951945983333333,res_006,role_02,case_000537,type_03,1118.77,DE-HE
evt_00003222,f,2020-02-09 23:10:05,2020-02-09 23:22:03,11.972636849999999,res_005,role_01,case_000537,type_03,1118.77,DE-HE
evt_00003223,a,2020-02-09 22:44:31,2020-02-09 22:53:19,8.801859616666666,res_007,role_01,case_000538,type_03,1123.85,DE-NRW
evt_00003224,c,2020-02-09 22:54:28,2020-02-09 23:02:16,7.800227516666666,res_003,role_01,case_000538,type_03,1123.85,DE-NRW
evt_00003225,e,2020-02-09 23:02:22,2020-02-09 23:25:16,22.903292633333333,res_008,role_02,case_000538,type_03,1123.85,DE-NRW
evt_00003226,b,2020-02-09 23:25:33,2020-02-09 23:40:09,14.596373716666667,res_004,role_02,case_000538,type_03,1123.85,DE-NRW
evt_00003227,d,2020-02-09 23:40:47,2020-02-09 23:53:49,13.036510483333332,res_004,role_02,case_000538,type_03,1123.85,DE-NRW
evt_00003228,f,2020-02-09 23:54:02,2020-02-10 00:06:22,12.3270293,res_002,role_02,case_000538,type_03,1123.85,DE-NRW
evt_00003229,a,2020-02-10 00:04:44,2020-02-10 00:24:14,19.501872066666667,res_001,role_01,case_000539,type_03,989.35,DE-BW
evt_00003230,c,2020-02-10 00:24:16,2020-02-10 00:46:27,22.17141133333333,res_001,role_01,case_000539,type_03,989.35,DE-BW
evt_00003231,e,2020-02-10 00:46:34,2020-02-10 00:55:57,9.376472150000001,res_008,role_02,case_000539,type_03,989.35,DE-BW
evt_00003232,b,2020-02-10 00:57:25,2020-02-10 01:09:50,12.415593099999999,res_002,role_02,case_000539,type_03,989.35,DE-BW
evt_00003233,d,2020-02-10 01:09:53,2020-02-10 01:25:07,15.238295833333332,res_003,role_01,case_000539,type_03,989.35,DE-BW
evt_00003234,f,2020-02-10 01:25:21,2020-02-10 01:25:27,0.1,res_007,role_01,case_000539,type_03,989.35,DE-BW
evt_00003235,a,2020-02-10 00:43:59,2020-02-10 01:07:59,24.004606716666668,res_001,role_01,case_000540,type_02,983.49,DE-BY
evt_00003236,c,2020-02-10 01:09:10,2020-02-10 01:23:09,13.9890795,res_008,role_02,case_000540,type_02,983.49,DE-BY
evt_00003237,e,2020-02-10 01:25:01,2020-02-10 01:39:32,14.52034335,res_008,role_02,case_000540,type_02,983.49,DE-BY
evt_00003238,b,2020-02-10 01:40:28,2020-02-10 02:05:24,24.929383766666668,res_002,role_02,case_000540,type_02,983.49,DE-BY
evt_00003239,d,2020-02-10 02:08:14,2020-02-10 02:11:18,3.0637215833333333,res_006,role_02,case_000540,type_02,983.49,DE-BY
evt_00003240,f,2020-02-10 02:13:06,2020-02-10 02:32:12,19.104193283333334,res_001,role_01,case_000540,type_02,983.49,DE-BY
evt_00003241,a,2020-02-10 00:49:45,2020-02-10 01:06:52,17.1239918,res_001,role_01,case_000541,type_01,888.91,DE-BW
evt_00003242,c,2020-02-10 01:07:02,2020-02-10 01:16:52,9.833277266666666,res_006,role_02,case_000541,type_01,888.91,DE-BW
evt_00003243,e,2020-02-10 01:19:31,2020-02-10 01:26:26,6.90586205,res_008,role_02,case_000541,type_01,888.91,DE-BW
evt_00003244,b,2020-02-10 01:27:49,2020-02-10 01:39:45,11.925717116666668,res_005,role_01,case_000541,type_01,888.91,DE-BW
evt_00003245,d,2020-02-10 01:42:49,2020-02-10 01:54:56,12.127232666666666,res_006,role_02,case_000541,type_01,888.91,DE-BW
evt_00003246,f,2020-02-10 01:55:43,2020-02-10 02:06:16,10.554651416666667,res_002,role_02,case_000541,type_01,888.91,DE-BW
evt_00003247,a,2020-02-10 01:07:10,2020-02-10 01:19:33,12.38904725,res_006,role_02,case_000542,type_03,1170.64,DE-BW
evt_00003248,c,2020-02-10 01:19:51,2020-02-10 01:33:57,14.100565866666667,res_008,role_02,case_000542,type_03,1170.64,DE-BW
evt_00003249,e,2020-02-10 01:34:28,2020-02-10 01:54:27,19.987027133333335,res_005,role_01,case_000542,type_03,1170.64,DE-BW
evt_00003250,b,2020-02-10 01:54:36,2020-02-10 02:08:38,14.034388283333334,res_002,role_02,case_000542,type_03,1170.64,DE-BW
evt_00003251,d,2020-02-10 02:10:29,2020-02-10 02:18:59,8.494176983333334,res_001,role_01,case_000542,type_03,1170.64,DE-BW
evt_00003252,f,2020-02-10 02:20:49,2020-02-10 02:37:52,17.0487727,res_001,role_01,case_000542,type_03,1170.64,DE-BW
evt_00003253,a,2020-02-10 01:28:31,2020-02-10 01:39:13,10.694622966666666,res_001,role_01,case_000543,type_03,1308.74,DE-BE
evt_00003254,c,2020-02-10 01:39:44,2020-02-10 01:57:57,18.22851365,res_003,role_01,case_000543,type_03,1308.74,DE-BE
evt_00003255,e,2020-02-10 01:59:25,2020-02-10 02:08:00,8.585069466666665,res_008,role_02,case_000543,type_03,1308.74,DE-BE
evt_00003256,b,2020-02-10 02:10:50,2020-02-10 02:24:49,13.98564685,res_006,role_02,case_000543,type_03,1308.74,DE-BE
evt_00003257,d,2020-02-10 02:26:53,2020-02-10 02:47:46,20.887398733333335,res_002,role_02,case_000543,type_03,1308.74,DE-BE
evt_00003258,f,2020-02-10 02:48:33,2020-02-10 03:11:42,23.1520724,res_002,role_02,case_000543,type_03,1308.74,DE-BE
evt_00003259,a,2020-02-10 03:03:27,2020-02-10 03:17:06,13.643044133333332,res_001,role_01,case_000544,type_01,982.19,DE-BY
evt_00003260,c,2020-02-10 03:18:00,2020-02-10 03:28:39,10.64148185,res_007,role_01,case_000544,type_01,982.19,DE-BY
evt_00003261,e,2020-02-10 03:29:50,2020-02-10 03:44:21,14.512564683333332,res_001,role_01,case_000544,type_01,982.19,DE-BY
evt_00003262,b,2020-02-10 03:50:33,2020-02-10 04:02:07,11.554641933333333,res_002,role_02,case_000544,type_01,982.19,DE-BY
evt_00003263,d,2020-02-10 04:02:22,2020-02-10 04:17:10,14.793035866666665,res_008,role_02,case_000544,type_01,982.19,DE-BY
evt_00003264,f,2020-02-10 04:17:37,2020-02-10 04:41:12,23.573183916666668,res_005,role_01,case_000544,type_01,982.19,DE-BY
evt_00003265,a,2020-02-10 03:25:45,2020-02-10 03:35:52,10.116334733333334,res_001,role_01,case_000545,type_01,939.52,DE-BW
evt_00003266,c,2020-02-10 03:35:53,2020-02-10 03:55:05,19.202233266666667,res_008,role_02,case_000545,type_01,939.52,DE-BW
evt_00003267,e,2020-02-10 03:56:24,2020-02-10 04:06:30,10.093535633333333,res_008,role_02,case_000545,type_01,939.52,DE-BW
evt_00003268,b,2020-02-10 04:06:38,2020-02-10 04:11:27,4.808068183333333,res_004,role_02,case_000545,type_01,939.52,DE-BW
evt_00003269,d,2020-02-10 04:11:47,2020-02-10 04:21:56,10.1484169,res_003,role_01,case_000545,type_01,939.52,DE-BW
evt_00003270,f,2020-02-10 04:22:10,2020-02-10 04:35:32,13.378940633333334,res_008,role_02,case_000545,type_01,939.52,DE-BW
evt_00003271,a,2020-02-10 03:43:53,2020-02-10 03:45:31,1.6420828166666666,res_001,role_01,case_000546,type_02,1095.43,DE-HE
evt_00003272,c,2020-02-10 03:45:55,2020-02-10 03:59:14,13.317752016666667,res_008,role_02,case_000546,type_02,1095.43,DE-HE
evt_00003273,e,2020-02-10 03:59:29,2020-02-10 04:14:42,15.217688716666666,res_008,role_02,case_000546,type_02,1095.43,DE-HE
evt_00003274,b,2020-02-10 04:15:40,2020-02-10 04:22:29,6.801552166666666,res_008,role_02,case_000546,type_02,1095.43,DE-HE
evt_00003275,d,2020-02-10 04:23:25,2020-02-10 04:30:28,7.0421846666666665,res_003,role_01,case_000546,type_02,1095.43,DE-HE
evt_00003276,f,2020-02-10 04:31:44,2020-02-10 04:45:52,14.127599866666666,res_003,role_01,case_000546,type_02,1095.43,DE-HE
evt_00003277,a,2020-02-10 05:36:18,2020-02-10 05:46:26,10.132209466666666,res_008,role_02,case_000547,type_03,972.51,DE-HE
evt_00003278,c,2020-02-10 05:46:56,2020-02-10 06:09:03,22.116078216666665,res_008,role_02,case_000547,type_03,972.51,DE-HE
evt_00003279,e,2020-02-10 06:09:23,2020-02-10 06:32:34,23.188948233333335,res_005,role_01,case_000547,type_03,972.51,DE-HE
evt_00003280,b,2020-02-10 06:33:34,2020-02-10 06:50:54,17.33621305,res_002,role_02,case_000547,type_03,972.51,DE-HE
evt_00003281,d,2020-02-10 06:51:19,2020-02-10 07:09:25,18.09667815,res_006,role_02,case_000547,type_03,972.51,DE-HE
evt_00003282,f,2020-02-10 07:09:50,2020-02-10 07:20:23,10.53729145,res_002,role_02,case_000547,type_03,972.51,DE-HE
evt_00003283,a,2020-02-10 08:40:39,2020-02-10 08:51:30,10.844602733333334,res_001,role_01,case_000548,type_03,889.5,DE-BE
evt_00003284,c,2020-02-10 08:52:01,2020-02-10 09:01:44,9.718367066666667,res_008,role_02,case_000548,type_03,889.5,DE-BE
evt_00003285,e,2020-02-10 09:02:04,2020-02-10 09:09:10,7.114389733333334,res_002,role_02,case_000548,type_03,889.5,DE-BE
